lep_pt	AK8_pt	AK4_pt	GenT_pt	M_sd	genWeights	sumWeight	N_exp
131.2527	337.5	163.0	315.0	139.5	0.49554962	289558.6	35563
134.48752	410.75	107.5	244.5	183.75	-0.49554962	289558.6	35563
32.576584	435.25	89.6875	480.0	148.0	-0.49554962	289558.6	35563
160.92102	550.5	147.75	348.0	96.3125	0.49554962	289558.6	35563
88.693954	438.25	110.5	423.0	181.5	-0.49554962	289558.6	35563
555.68256	581.0	60.0	612.0	85.9375	0.49554962	289558.6	35563
73.18287	368.75	86.0625	461.0	95.0	-0.49554962	289558.6	35563
92.891556	408.5	51.375	393.0	136.625	0.49554962	289558.6	35563
387.1685	366.5	71.4375	332.0	114.9375	-0.49554962	289558.6	35563
328.832	217.875	150.75	264.0	85.3125	-0.49554962	289558.6	35563
329.52893	384.25	147.625	374.0	164.375	0.49554962	289558.6	35563
77.14673	266.25	109.0625	293.0	88.5	0.49554962	289558.6	35563
101.74752	258.25	102.5625	233.0	77.75	-0.49554962	289558.6	35563
86.978325	316.0	122.0	381.0	116.4375	0.49554962	289558.6	35563
458.98965	601.5	106.125	425.0	280.5	0.49554962	289558.6	35563
