lep_pt	AK8_pt	AK4_pt	GenT_pt	M_sd	genWeights	sumWeight	N_exp
112.7983	566.5	56.96875	242.0	13.3515625	0.49554962	224808.1	35563
177.01967	274.25	75.75	199.5	131.0	0.49554962	224808.1	35563
130.22307	327.25	152.625	326.0	112.625	0.49554962	224808.1	35563
189.03175	323.25	97.75	314.0	145.125	-0.49554962	224808.1	35563
135.58157	251.125	85.25	326.0	86.4375	0.49554962	224808.1	35563
246.13882	441.0	60.03125	388.0	200.0	0.49554962	224808.1	35563
107.32945	350.25	56.6875	435.0	120.1875	0.49554962	224808.1	35563
75.2774	450.0	138.125	417.0	176.875	0.49554962	224808.1	35563
54.317837	385.5	56.40625	450.0	160.625	0.49554962	224808.1	35563
290.98236	312.5	51.46875	375.0	83.75	0.49554962	224808.1	35563
224.58305	258.0	71.8125	271.0	113.375	-0.49554962	224808.1	35563
139.14436	384.75	108.0625	360.0	188.125	0.49554962	224808.1	35563
238.00658	556.0	84.875	524.0	173.75	0.49554962	224808.1	35563
174.68309	521.5	120.5	472.0	192.75	0.49554962	224808.1	35563
196.2505	244.0	57.1875	252.0	88.875	-0.49554962	224808.1	35563
103.83404	378.75	135.25	364.0	147.875	0.49554962	224808.1	35563
385.9952	493.0	87.5	459.0	149.875	-0.49554962	224808.1	35563
221.11687	478.5	105.75	439.0	172.75	-0.49554962	224808.1	35563
233.4133	334.75	114.25	310.0	96.0	-0.49554962	224808.1	35563
258.472	378.0	57.03125	467.0	157.625	-0.49554962	224808.1	35563
62.712204	350.25	128.25	380.0	152.5	0.49554962	224808.1	35563
126.9549	432.75	179.375	558.0	218.375	0.49554962	224808.1	35563
202.5131	1118.0	76.8125	501.0	15.7265625	0.49554962	224808.1	35563
96.55292	340.5	123.125	340.0	126.1875	0.49554962	224808.1	35563
163.52385	267.0	53.03125	283.0	87.1875	0.49554962	224808.1	35563
369.49503	745.0	91.9375	742.0	184.75	0.49554962	224808.1	35563
205.35965	393.25	92.6875	396.0	158.125	-0.49554962	224808.1	35563
283.46124	461.25	75.4375	430.0	123.875	0.49554962	224808.1	35563
246.21956	338.5	155.0	285.0	139.75	-0.49554962	224808.1	35563
166.08803	356.5	103.1875	400.0	109.0	0.49554962	224808.1	35563
339.48456	665.5	118.8125	642.0	180.25	-0.49554962	224808.1	35563
280.33673	385.0	88.75	389.0	152.0	0.49554962	224808.1	35563
398.25278	819.0	122.875	742.0	187.625	0.49554962	224808.1	35563
210.23026	670.0	135.625	406.0	203.375	0.49554962	224808.1	35563
218.10745	323.0	53.125	274.0	140.75	0.49554962	224808.1	35563
96.02989	326.0	107.125	367.0	111.4375	0.49554962	224808.1	35563
130.44257	583.0	63.34375	632.0	101.1875	0.49554962	224808.1	35563
242.78987	616.5	181.125	508.0	218.5	0.49554962	224808.1	35563
441.04333	497.75	75.6875	499.0	103.3125	0.49554962	224808.1	35563
175.77678	483.75	129.25	526.0	153.125	-0.49554962	224808.1	35563
348.79913	334.5	107.75	271.0	109.4375	0.49554962	224808.1	35563
44.84244	259.25	112.5625	246.0	117.375	0.49554962	224808.1	35563
240.60826	275.75	102.5625	380.0	61.09375	-0.49554962	224808.1	35563
334.85214	580.5	142.625	538.0	176.875	-0.49554962	224808.1	35563
309.22495	557.5	151.0	526.0	185.25	0.49554962	224808.1	35563
60.135925	360.25	66.3125	407.0	165.375	0.49554962	224808.1	35563
112.601814	242.125	71.25	289.0	93.5	0.49554962	224808.1	35563
401.4853	369.5	109.625	283.0	126.1875	-0.49554962	224808.1	35563
117.01831	413.0	110.25	457.0	158.0	0.49554962	224808.1	35563
112.429886	223.0	54.625	251.0	87.375	0.49554962	224808.1	35563
255.83351	329.0	100.0	291.0	146.5	0.49554962	224808.1	35563
209.29288	662.5	120.375	624.0	194.75	-0.49554962	224808.1	35563
193.24472	463.5	158.0	453.0	190.625	-0.49554962	224808.1	35563
236.2281	428.75	161.375	300.0	203.625	-0.49554962	224808.1	35563
57.73228	377.5	88.8125	403.0	105.1875	0.49554962	224808.1	35563
123.03787	309.5	81.625	325.0	149.75	-0.49554962	224808.1	35563
211.25166	324.0	91.6875	220.5	135.875	0.49554962	224808.1	35563
245.74933	598.0	161.75	530.0	207.875	0.49554962	224808.1	35563
321.36557	536.0	73.125	522.0	190.875	0.49554962	224808.1	35563
263.79788	226.0	52.8125	140.0	111.5	-0.49554962	224808.1	35563
109.18509	891.0	91.3125	842.0	211.625	0.49554962	224808.1	35563
451.8537	403.75	99.1875	431.0	80.1875	0.49554962	224808.1	35563
55.714058	376.5	128.25	399.0	163.625	0.49554962	224808.1	35563
182.52402	598.0	127.5	568.0	175.5	0.49554962	224808.1	35563
236.935	341.0	73.6875	349.0	110.5	-0.49554962	224808.1	35563
156.37213	441.5	119.5625	360.0	4.7851562	0.49554962	224808.1	35563
97.840004	417.0	107.375	410.0	163.0	-0.49554962	224808.1	35563
155.32884	284.25	67.1875	286.0	118.125	0.49554962	224808.1	35563
210.38174	781.0	117.6875	732.0	139.875	0.49554962	224808.1	35563
73.77426	501.25	65.3125	451.0	192.375	-0.49554962	224808.1	35563
181.55775	265.25	103.6875	235.0	98.1875	0.49554962	224808.1	35563
275.4237	491.75	141.0	495.0	143.625	-0.49554962	224808.1	35563
71.97443	327.75	71.5625	332.0	86.375	0.49554962	224808.1	35563
122.848724	364.75	120.625	338.0	180.875	-0.49554962	224808.1	35563
87.40957	401.5	91.0	440.0	167.625	0.49554962	224808.1	35563
59.052677	817.0	89.875	832.0	171.875	-0.49554962	224808.1	35563
72.26948	232.5	96.9375	229.5	87.9375	-0.49554962	224808.1	35563
82.25712	357.75	144.25	315.0	148.75	0.49554962	224808.1	35563
206.63962	239.625	91.9375	289.0	103.875	0.49554962	224808.1	35563
553.0393	544.0	107.75	634.0	64.9375	0.49554962	224808.1	35563
154.05042	347.25	103.3125	264.0	166.375	0.49554962	224808.1	35563
412.7202	428.5	75.8125	428.0	161.25	0.49554962	224808.1	35563
262.82224	441.5	114.6875	404.0	187.875	0.49554962	224808.1	35563
152.48903	369.25	148.125	342.0	158.625	0.49554962	224808.1	35563
44.0783	726.0	63.5	468.0	4.2695312	0.49554962	224808.1	35563
241.49323	627.5	208.25	702.0	174.875	0.49554962	224808.1	35563
184.46909	352.25	86.5625	348.0	116.5625	0.49554962	224808.1	35563
105.37642	327.5	133.5	345.0	180.625	0.49554962	224808.1	35563
213.32672	428.0	69.8125	342.0	137.875	-0.49554962	224808.1	35563
64.2388	238.125	109.8125	285.0	67.5	0.49554962	224808.1	35563
283.75937	505.0	78.25	758.0	130.25	0.49554962	224808.1	35563
130.28928	305.0	59.34375	322.0	81.25	0.49554962	224808.1	35563
241.97572	433.5	111.875	447.0	120.0625	0.49554962	224808.1	35563
57.588924	429.0	131.5	450.0	154.5	0.49554962	224808.1	35563
405.4932	477.0	81.0	464.0	125.1875	0.49554962	224808.1	35563
214.54572	263.0	117.75	145.0	135.125	-0.49554962	224808.1	35563
224.97087	612.5	108.6875	622.0	176.375	0.49554962	224808.1	35563
299.88602	616.5	161.125	552.0	207.625	-0.49554962	224808.1	35563
219.74387	511.25	56.15625	412.0	174.625	0.49554962	224808.1	35563
263.24997	296.5	75.75	338.0	131.875	0.49554962	224808.1	35563
220.22226	276.25	102.75	311.0	123.875	0.49554962	224808.1	35563
144.79846	429.0	124.25	390.0	170.5	0.49554962	224808.1	35563
142.95801	401.25	167.625	442.0	149.25	0.49554962	224808.1	35563
84.57666	465.5	78.4375	449.0	97.625	0.49554962	224808.1	35563
48.108154	396.25	105.3125	385.0	185.375	-0.49554962	224808.1	35563
168.35977	402.75	155.5	297.0	163.125	0.49554962	224808.1	35563
198.03339	217.0	89.875	170.0	88.9375	0.49554962	224808.1	35563
126.65122	626.0	73.125	598.0	81.0	-0.49554962	224808.1	35563
213.128	459.25	92.125	461.0	172.5	0.49554962	224808.1	35563
285.7473	600.5	176.125	578.0	177.0	-0.49554962	224808.1	35563
73.723694	245.25	69.5625	283.0	94.625	0.49554962	224808.1	35563
209.64815	460.0	64.3125	426.0	100.6875	0.49554962	224808.1	35563
562.39624	335.25	51.5	503.0	125.25	0.49554962	224808.1	35563
108.583015	338.5	119.1875	142.5	129.875	0.49554962	224808.1	35563
195.97678	388.75	102.25	297.0	156.875	0.49554962	224808.1	35563
68.963875	403.0	129.625	358.0	189.125	-0.49554962	224808.1	35563
190.21819	524.0	122.625	528.0	163.0	0.49554962	224808.1	35563
131.43634	254.75	162.375	462.0	80.75	0.49554962	224808.1	35563
355.54846	374.25	102.375	365.0	172.375	0.49554962	224808.1	35563
279.95267	418.0	87.3125	318.0	172.0	0.49554962	224808.1	35563
149.96538	570.0	119.9375	532.0	155.875	0.49554962	224808.1	35563
187.53906	420.25	56.8125	431.0	160.0	0.49554962	224808.1	35563
234.03772	327.5	80.0625	293.0	91.25	0.49554962	224808.1	35563
207.35391	397.0	133.5	362.0	97.375	0.49554962	224808.1	35563
63.707584	419.5	203.375	378.0	189.5	-0.49554962	224808.1	35563
237.82808	390.0	85.5	275.0	28.9375	-0.49554962	224808.1	35563
63.985126	239.5	52.625	258.0	97.8125	0.49554962	224808.1	35563
139.66994	241.25	95.8125	153.0	105.5	-0.49554962	224808.1	35563
103.87052	236.875	71.9375	240.0	75.3125	0.49554962	224808.1	35563
63.906975	265.0	144.625	303.0	144.625	0.49554962	224808.1	35563
310.40765	604.0	91.0	600.0	171.875	-0.49554962	224808.1	35563
85.45038	232.0	119.25	218.5	83.625	0.49554962	224808.1	35563
170.47037	355.75	84.9375	331.0	153.125	-0.49554962	224808.1	35563
129.78773	465.5	80.3125	354.0	157.75	0.49554962	224808.1	35563
129.85931	239.25	110.6875	245.0	97.625	0.49554962	224808.1	35563
66.05187	417.75	89.625	421.0	106.3125	0.49554962	224808.1	35563
301.30148	535.0	80.625	602.0	77.6875	0.49554962	224808.1	35563
204.62296	371.0	57.375	387.0	78.875	-0.49554962	224808.1	35563
233.14723	263.5	95.4375	263.0	118.375	0.49554962	224808.1	35563
64.41077	979.0	159.375	968.0	83.75	0.49554962	224808.1	35563
83.75807	204.125	54.375	185.0	108.3125	0.49554962	224808.1	35563
211.37173	369.75	113.5625	343.0	178.875	0.49554962	224808.1	35563
399.00745	416.0	55.1875	330.0	141.5	0.49554962	224808.1	35563
127.229225	243.875	96.1875	355.0	80.9375	0.49554962	224808.1	35563
111.63551	530.0	74.625	642.0	101.9375	-0.49554962	224808.1	35563
246.12335	402.0	72.9375	437.0	157.5	0.49554962	224808.1	35563
65.81545	379.0	112.75	368.0	174.75	0.49554962	224808.1	35563
310.42737	551.0	66.1875	656.0	199.5	-0.49554962	224808.1	35563
127.66726	476.5	76.3125	558.0	122.5625	0.49554962	224808.1	35563
161.38599	218.0	97.6875	283.0	77.4375	0.49554962	224808.1	35563
140.48671	558.0	81.25	530.0	142.625	0.49554962	224808.1	35563
103.38803	305.75	134.75	338.0	138.125	0.49554962	224808.1	35563
90.1384	330.5	51.625	303.0	148.0	0.49554962	224808.1	35563
816.7673	459.0	93.6875	412.0	171.25	0.49554962	224808.1	35563
386.15808	307.0	84.4375	324.0	80.875	0.49554962	224808.1	35563
359.6187	536.5	124.3125	508.0	159.75	0.49554962	224808.1	35563
118.66301	255.375	58.59375	293.0	103.125	0.49554962	224808.1	35563
191.24692	289.0	130.625	252.0	120.0625	0.49554962	224808.1	35563
418.8923	420.0	67.6875	306.0	174.125	0.49554962	224808.1	35563
286.0765	604.0	80.6875	414.0	239.75	0.49554962	224808.1	35563
92.819115	208.0	111.5625	345.0	86.375	-0.49554962	224808.1	35563
112.91209	542.0	110.1875	510.0	179.0	-0.49554962	224808.1	35563
224.69385	677.0	102.25	640.0	194.625	0.49554962	224808.1	35563
114.20422	306.25	85.625	199.5	94.3125	0.49554962	224808.1	35563
124.79626	206.25	79.0	129.5	84.9375	0.49554962	224808.1	35563
86.20463	616.5	181.75	594.0	88.5625	-0.49554962	224808.1	35563
162.64586	560.5	110.4375	522.0	103.0625	0.49554962	224808.1	35563
67.18798	246.125	61.0	336.0	83.4375	-0.49554962	224808.1	35563
355.2567	359.0	74.75	336.0	102.4375	0.49554962	224808.1	35563
79.16895	362.75	94.9375	384.0	169.875	-0.49554962	224808.1	35563
168.6353	487.75	146.5	270.0	221.375	-0.49554962	224808.1	35563
246.36856	460.75	96.3125	488.0	160.5	0.49554962	224808.1	35563
150.5115	267.0	89.125	259.0	115.8125	0.49554962	224808.1	35563
337.39297	313.0	106.6875	365.0	158.125	0.49554962	224808.1	35563
227.23642	484.75	153.625	503.0	71.9375	-0.49554962	224808.1	35563
105.245255	421.25	92.5625	410.0	160.0	0.49554962	224808.1	35563
114.789825	472.75	81.6875	505.0	155.375	-0.49554962	224808.1	35563
114.67576	468.5	119.0625	453.0	190.375	0.49554962	224808.1	35563
174.95993	463.0	72.4375	456.0	173.875	0.49554962	224808.1	35563
632.1443	757.0	96.4375	528.0	236.625	0.49554962	224808.1	35563
294.00208	483.0	56.625	500.0	120.1875	0.49554962	224808.1	35563
257.91473	625.0	84.75	538.0	167.25	0.49554962	224808.1	35563
206.16403	434.25	83.5625	455.0	169.5	0.49554962	224808.1	35563
68.968956	364.25	68.5	411.0	147.75	-0.49554962	224808.1	35563
182.03186	270.5	51.90625	269.0	104.625	0.49554962	224808.1	35563
404.5953	513.5	73.4375	469.0	178.0	0.49554962	224808.1	35563
191.0355	273.0	92.5	194.0	138.625	0.49554962	224808.1	35563
425.54172	353.25	72.4375	445.0	116.1875	0.49554962	224808.1	35563
78.857475	261.25	93.4375	324.0	112.625	0.49554962	224808.1	35563
111.94158	430.5	134.875	159.0	172.625	0.49554962	224808.1	35563
51.8354	327.75	79.125	405.0	79.875	0.49554962	224808.1	35563
189.07349	599.0	172.625	620.0	170.25	-0.49554962	224808.1	35563
127.65575	470.25	100.5625	506.0	112.875	0.49554962	224808.1	35563
225.65959	522.5	79.75	400.0	102.75	0.49554962	224808.1	35563
436.27945	607.0	111.6875	604.0	181.125	0.49554962	224808.1	35563
87.279434	313.5	67.125	362.0	99.875	-0.49554962	224808.1	35563
166.04889	574.0	172.75	566.0	102.1875	0.49554962	224808.1	35563
185.94806	341.75	116.25	396.0	127.0625	0.49554962	224808.1	35563
37.222294	280.0	110.1875	332.0	93.5	0.49554962	224808.1	35563
98.797356	292.5	83.125	233.0	124.9375	0.49554962	224808.1	35563
260.15295	696.0	70.3125	706.0	138.25	0.49554962	224808.1	35563
94.83325	243.625	135.875	225.5	8.1328125	0.49554962	224808.1	35563
167.77814	224.5	59.09375	205.0	100.8125	-0.49554962	224808.1	35563
429.67886	549.0	71.25	514.0	180.75	-0.49554962	224808.1	35563
61.484406	257.75	67.5	306.0	102.75	-0.49554962	224808.1	35563
115.1596	604.0	121.0	552.0	209.375	-0.49554962	224808.1	35563
48.380276	318.0	129.5	322.0	122.875	-0.49554962	224808.1	35563
73.741394	260.0	76.5625	269.0	101.5	-0.49554962	224808.1	35563
62.490177	365.25	142.75	340.0	163.375	-0.49554962	224808.1	35563
108.1207	679.5	56.59375	586.0	0.8388672	0.49554962	224808.1	35563
196.57458	201.25	140.375	374.0	2.3105469	0.49554962	224808.1	35563
168.54521	410.75	121.875	358.0	195.5	0.49554962	224808.1	35563
272.4734	434.5	61.1875	840.0	92.6875	0.49554962	224808.1	35563
71.05737	332.0	127.625	331.0	171.5	-0.49554962	224808.1	35563
269.85193	297.5	125.125	339.0	105.0625	0.49554962	224808.1	35563
69.18331	533.5	130.0	524.0	169.75	0.49554962	224808.1	35563
470.7033	768.0	81.625	624.0	289.75	-0.49554962	224808.1	35563
146.15668	244.625	142.0	212.5	116.3125	-0.49554962	224808.1	35563
66.41688	202.625	57.71875	237.0	87.1875	0.49554962	224808.1	35563
68.07685	376.5	94.0	345.0	132.125	0.49554962	224808.1	35563
149.99944	278.25	60.90625	215.0	123.8125	0.49554962	224808.1	35563
93.83565	407.75	90.5625	399.0	146.875	0.49554962	224808.1	35563
229.2599	525.0	117.4375	395.0	3.4101562	0.49554962	224808.1	35563
248.06952	317.5	66.625	278.0	119.8125	-0.49554962	224808.1	35563
281.84125	353.25	88.25	389.0	138.75	-0.49554962	224808.1	35563
317.37585	427.75	100.75	212.0	152.625	0.49554962	224808.1	35563
73.777725	452.25	134.0	443.0	181.25	0.49554962	224808.1	35563
45.580746	453.75	151.25	399.0	122.8125	0.49554962	224808.1	35563
187.46486	335.75	89.125	341.0	120.375	0.49554962	224808.1	35563
190.59763	302.75	89.375	418.0	126.625	-0.49554962	224808.1	35563
249.75204	467.25	96.6875	373.0	210.625	0.49554962	224808.1	35563
192.71776	358.75	78.375	352.0	89.4375	-0.49554962	224808.1	35563
137.41599	335.0	83.3125	291.0	140.375	-0.49554962	224808.1	35563
109.08226	308.0	136.75	379.0	153.0	0.49554962	224808.1	35563
100.27389	420.25	127.75	296.0	180.125	0.49554962	224808.1	35563
212.26648	350.5	119.3125	334.0	140.0	-0.49554962	224808.1	35563
120.47611	555.5	88.6875	588.0	161.5	-0.49554962	224808.1	35563
385.42975	361.25	116.5625	415.0	158.625	0.49554962	224808.1	35563
75.22096	222.125	102.9375	227.0	80.8125	0.49554962	224808.1	35563
84.56754	269.5	139.5	260.0	105.3125	0.49554962	224808.1	35563
129.04167	439.5	71.5625	464.0	88.5	0.49554962	224808.1	35563
97.40042	560.5	70.6875	564.0	168.5	0.49554962	224808.1	35563
133.63385	387.25	116.25	380.0	167.25	0.49554962	224808.1	35563
301.65146	700.5	116.0625	648.0	177.625	0.49554962	224808.1	35563
233.5169	322.0	53.03125	211.5	59.71875	-0.49554962	224808.1	35563
381.81897	543.0	63.71875	576.0	164.375	0.49554962	224808.1	35563
176.34929	345.0	109.9375	342.0	180.5	0.49554962	224808.1	35563
343.74637	591.5	73.625	552.0	89.1875	0.49554962	224808.1	35563
162.70049	385.5	141.375	390.0	137.625	0.49554962	224808.1	35563
145.42416	670.0	92.0	632.0	178.375	0.49554962	224808.1	35563
58.700237	208.75	101.0	282.0	82.375	0.49554962	224808.1	35563
115.00703	406.5	148.25	387.0	184.75	-0.49554962	224808.1	35563
105.98535	450.5	134.0	452.0	125.5	0.49554962	224808.1	35563
189.63985	286.75	113.125	197.5	153.125	0.49554962	224808.1	35563
265.11023	285.5	110.6875	180.5	127.0625	0.49554962	224808.1	35563
125.6761	444.25	147.25	442.0	187.0	0.49554962	224808.1	35563
311.2118	562.0	84.125	564.0	156.75	0.49554962	224808.1	35563
179.52118	391.25	77.0	471.0	58.34375	-0.49554962	224808.1	35563
136.9595	428.5	125.6875	484.0	150.75	0.49554962	224808.1	35563
206.81644	349.5	97.625	224.0	124.6875	-0.49554962	224808.1	35563
231.19522	591.0	180.375	566.0	196.625	0.49554962	224808.1	35563
81.98043	271.25	58.5	246.5	110.25	-0.49554962	224808.1	35563
172.91124	477.0	126.3125	628.0	195.25	0.49554962	224808.1	35563
126.55239	452.0	139.75	512.0	155.25	0.49554962	224808.1	35563
65.912056	299.0	143.375	329.0	135.75	0.49554962	224808.1	35563
575.73096	490.75	149.375	422.0	219.75	-0.49554962	224808.1	35563
140.25261	508.0	149.5	489.0	191.375	0.49554962	224808.1	35563
65.6714	209.625	74.1875	98.0	80.1875	0.49554962	224808.1	35563
207.94557	249.5	64.5625	259.0	111.0625	0.49554962	224808.1	35563
212.82986	399.0	131.125	277.0	189.625	0.49554962	224808.1	35563
69.67764	325.75	71.9375	315.0	153.0	0.49554962	224808.1	35563
72.27964	352.25	145.125	332.0	123.6875	-0.49554962	224808.1	35563
158.44398	400.25	151.625	392.0	166.5	0.49554962	224808.1	35563
139.1028	426.25	75.375	420.0	156.375	-0.49554962	224808.1	35563
537.01245	717.0	125.0	558.0	265.25	0.49554962	224808.1	35563
62.335995	423.5	99.0625	457.0	2.6777344	0.49554962	224808.1	35563
140.85745	325.75	118.75	328.0	139.625	0.49554962	224808.1	35563
79.45708	465.25	132.125	434.0	188.625	0.49554962	224808.1	35563
128.75926	419.25	66.3125	465.0	40.6875	-0.49554962	224808.1	35563
258.32886	299.5	92.875	355.0	92.75	0.49554962	224808.1	35563
33.513947	302.0	101.9375	234.5	149.875	-0.49554962	224808.1	35563
199.19217	457.25	151.0	468.0	171.0	0.49554962	224808.1	35563
182.14165	506.25	138.875	494.0	181.125	-0.49554962	224808.1	35563
169.2566	605.5	166.25	546.0	207.625	0.49554962	224808.1	35563
72.437454	281.75	125.1875	452.0	114.875	-0.49554962	224808.1	35563
176.06418	457.25	110.375	460.0	177.125	0.49554962	224808.1	35563
158.51924	529.5	91.6875	554.0	155.5	0.49554962	224808.1	35563
82.14524	719.0	95.0625	746.0	132.5	0.49554962	224808.1	35563
283.1651	445.25	103.1875	443.0	179.375	0.49554962	224808.1	35563
106.640854	525.0	127.0625	528.0	174.75	0.49554962	224808.1	35563
283.8665	541.5	82.1875	290.0	179.5	0.49554962	224808.1	35563
101.839966	344.75	137.75	371.0	75.6875	0.49554962	224808.1	35563
354.99133	711.5	150.25	684.0	176.0	-0.49554962	224808.1	35563
132.16664	434.5	60.71875	447.0	161.75	0.49554962	224808.1	35563
137.27635	318.25	101.875	302.0	104.375	0.49554962	224808.1	35563
112.05131	348.5	79.0625	341.0	143.25	-0.49554962	224808.1	35563
289.58258	464.75	145.75	434.0	182.875	-0.49554962	224808.1	35563
62.915874	413.75	133.375	373.0	97.3125	0.49554962	224808.1	35563
296.94357	485.75	73.75	311.0	232.75	0.49554962	224808.1	35563
70.824554	250.0	102.3125	183.5	60.625	0.49554962	224808.1	35563
424.54233	542.0	178.875	503.0	212.5	0.49554962	224808.1	35563
58.49366	449.0	134.75	364.0	215.625	0.49554962	224808.1	35563
116.44182	430.75	111.4375	443.0	173.375	-0.49554962	224808.1	35563
181.82574	839.5	99.875	792.0	187.375	0.49554962	224808.1	35563
214.27731	289.5	126.0	266.0	63.3125	-0.49554962	224808.1	35563
168.24352	384.5	128.25	434.0	109.5	0.49554962	224808.1	35563
61.183353	330.5	108.375	336.0	128.875	0.49554962	224808.1	35563
260.09464	379.5	111.375	298.0	169.875	0.49554962	224808.1	35563
118.49767	380.5	97.625	368.0	146.75	0.49554962	224808.1	35563
103.67963	301.5	57.0625	287.0	86.9375	0.49554962	224808.1	35563
384.74112	303.5	66.5625	255.0	104.3125	-0.49554962	224808.1	35563
281.07803	411.25	136.75	442.0	129.0	0.49554962	224808.1	35563
349.45932	711.0	176.0	474.0	299.75	0.49554962	224808.1	35563
351.35068	208.625	87.5	362.0	66.8125	0.49554962	224808.1	35563
93.585106	386.75	159.25	336.0	154.0	0.49554962	224808.1	35563
198.80058	413.25	205.875	216.0	205.5	0.49554962	224808.1	35563
209.09723	318.5	63.71875	322.0	93.25	-0.49554962	224808.1	35563
369.16028	274.25	75.0	141.0	140.25	-0.49554962	224808.1	35563
163.03159	339.75	100.4375	369.0	115.875	0.49554962	224808.1	35563
72.5964	241.25	55.3125	202.5	64.6875	-0.49554962	224808.1	35563
68.04034	381.75	98.1875	350.0	177.75	-0.49554962	224808.1	35563
183.58963	341.0	76.3125	335.0	171.0	0.49554962	224808.1	35563
60.690052	336.5	117.8125	400.0	111.1875	0.49554962	224808.1	35563
56.22057	385.5	143.875	354.0	66.5625	0.49554962	224808.1	35563
309.0374	444.5	133.375	441.0	173.875	0.49554962	224808.1	35563
109.93315	420.0	93.125	452.0	165.875	-0.49554962	224808.1	35563
253.81017	515.0	115.125	554.0	120.125	-0.49554962	224808.1	35563
313.7924	328.75	128.5	160.5	151.375	0.49554962	224808.1	35563
387.19788	798.5	107.125	814.0	93.8125	-0.49554962	224808.1	35563
73.317924	449.0	104.5	483.0	165.125	0.49554962	224808.1	35563
57.483147	420.25	130.75	464.0	177.5	0.49554962	224808.1	35563
50.25492	235.5	77.625	279.0	84.375	-0.49554962	224808.1	35563
287.26068	345.5	69.3125	350.0	137.875	-0.49554962	224808.1	35563
172.47705	493.0	117.9375	257.0	232.25	0.49554962	224808.1	35563
86.33488	379.75	117.3125	382.0	116.6875	-0.49554962	224808.1	35563
210.84499	247.75	86.5625	274.0	96.9375	-0.49554962	224808.1	35563
116.7765	214.5	93.8125	412.0	86.5	0.49554962	224808.1	35563
922.6649	749.5	78.5	900.0	192.875	0.49554962	224808.1	35563
78.163765	269.75	66.375	272.0	97.5	0.49554962	224808.1	35563
58.526207	387.5	158.0	424.0	148.75	0.49554962	224808.1	35563
62.785107	363.75	65.25	344.0	165.5	0.49554962	224808.1	35563
187.20921	269.25	94.625	244.5	133.125	0.49554962	224808.1	35563
103.460144	218.375	138.75	359.0	85.0	0.49554962	224808.1	35563
328.5812	386.75	85.0	419.0	132.5	0.49554962	224808.1	35563
145.36954	469.75	71.375	439.0	154.25	-0.49554962	224808.1	35563
394.001	530.5	70.75	507.0	154.375	0.49554962	224808.1	35563
185.5564	465.25	105.0	380.0	201.625	0.49554962	224808.1	35563
216.49275	560.5	116.5625	504.0	201.875	0.49554962	224808.1	35563
180.56177	207.625	138.125	280.0	79.0	0.49554962	224808.1	35563
481.87198	926.0	77.75	804.0	236.625	0.49554962	224808.1	35563
46.15012	273.5	163.75	316.0	91.9375	-0.49554962	224808.1	35563
70.68891	372.5	50.4375	379.0	107.5	0.49554962	224808.1	35563
51.424007	528.0	118.5	441.0	251.0	0.49554962	224808.1	35563
148.14757	376.0	54.125	412.0	81.5625	0.49554962	224808.1	35563
162.212	310.25	59.78125	239.0	159.625	0.49554962	224808.1	35563
197.13371	480.5	105.1875	421.0	176.0	0.49554962	224808.1	35563
83.65896	218.5	56.8125	173.0	94.3125	0.49554962	224808.1	35563
48.2884	397.0	104.75	373.0	203.625	-0.49554962	224808.1	35563
164.17252	408.5	102.0625	444.0	162.125	0.49554962	224808.1	35563
207.66359	338.75	50.5	358.0	137.75	0.49554962	224808.1	35563
85.92255	318.5	101.3125	356.0	67.5	0.49554962	224808.1	35563
93.97397	397.25	80.375	430.0	92.75	0.49554962	224808.1	35563
229.91075	424.5	113.0	442.0	170.25	-0.49554962	224808.1	35563
96.10097	610.0	56.875	716.0	86.0	0.49554962	224808.1	35563
251.77975	342.75	163.625	299.0	140.125	0.49554962	224808.1	35563
183.75182	276.75	86.9375	251.5	107.5	-0.49554962	224808.1	35563
178.51996	320.25	114.4375	322.0	120.6875	0.49554962	224808.1	35563
196.66212	279.0	130.625	158.5	136.75	-0.49554962	224808.1	35563
192.86209	836.5	78.4375	594.0	191.0	0.49554962	224808.1	35563
125.267555	679.0	54.15625	620.0	185.375	0.49554962	224808.1	35563
244.96321	390.0	95.9375	383.0	109.5625	0.49554962	224808.1	35563
330.96225	358.5	115.125	398.0	158.25	-0.49554962	224808.1	35563
193.1065	346.75	101.0625	314.0	108.75	0.49554962	224808.1	35563
493.23148	305.25	130.625	562.0	113.3125	0.49554962	224808.1	35563
146.42847	415.25	56.65625	384.0	154.0	-0.49554962	224808.1	35563
578.02954	474.0	161.375	478.0	184.75	0.49554962	224808.1	35563
70.314804	217.375	51.375	135.5	97.9375	0.49554962	224808.1	35563
164.59875	445.0	115.0625	434.0	88.0	0.49554962	224808.1	35563
868.2859	964.5	90.5	758.0	237.0	-0.49554962	224808.1	35563
225.83185	295.75	109.875	184.5	123.875	0.49554962	224808.1	35563
146.54767	271.0	131.625	170.0	133.25	0.49554962	224808.1	35563
167.60588	302.5	99.5	311.0	157.875	0.49554962	224808.1	35563
106.90203	469.0	137.25	526.0	154.625	0.49554962	224808.1	35563
303.28812	619.5	106.625	584.0	194.375	-0.49554962	224808.1	35563
130.10098	651.0	81.9375	648.0	162.75	0.49554962	224808.1	35563
83.271225	241.0	77.0	370.0	57.875	0.49554962	224808.1	35563
181.29608	222.75	117.625	204.5	61.5625	-0.49554962	224808.1	35563
68.294	368.5	192.625	452.0	129.375	0.49554962	224808.1	35563
